Country,Type,Serial,CEFR,Upper/lower/students/teachers/others,Grammar,Spelling,Word Count,Average Sentence Length,Function Word Count,FWratio
CHN,SMK,37,B1,1,0,0,202,16,71,0.351485149
CHN,SMK,38,A2,0,1,1,210,16,87,0.414285714
CHN,SMK,39,A2,0,0,0,210,12,89,0.423809524
CHN,SMK,40,B1,1,0,5,287,14,104,0.362369338
CHN,SMK,41,A2,0,0,0,202,14,81,0.400990099
CHN,SMK,42,B1,1,0,1,230,12,78,0.339130435
CHN,SMK,43,B1,1,1,8,211,11,76,0.360189573
CHN,SMK,44,A2,0,0,11,277,17,116,0.418772563
CHN,SMK,45,A2,0,0,1,197,9,60,0.304568528
CHN,SMK,46,A2,0,0,4,280,17,123,0.439285714
CHN,SMK,47,B1,1,0,3,183,8,56,0.306010929
CHN,SMK,48,B1,1,0,2,210,13,75,0.357142857
CHN,SMK,49,A2,0,0,0,203,11,76,0.374384236
CHN,SMK,50,A2,0,0,0,202,11,74,0.366336634
CHN,SMK,51,B1,2,0,1,221,13,87,0.393665158
CHN,SMK,52,B1,1,0,0,219,13,96,0.438356164
CHN,SMK,53,B1,1,0,0,214,11,80,0.373831776
CHN,SMK,54,B1,1,1,3,253,14,97,0.383399209
CHN,SMK,55,A2,0,0,4,260,16,106,0.407692308
CHN,SMK,56,B1,1,0,2,209,13,82,0.392344498
CHN,SMK,57,B1,1,0,0,222,13,90,0.405405405
CHN,SMK,58,A2,0,0,0,210,11,80,0.380952381
CHN,SMK,59,A2,0,0,0,200,16,74,0.37
CHN,SMK,60,B1,1,0,0,216,14,77,0.356481481
CHN,SMK,61,A2,0,0,1,221,13,87,0.393665158
CHN,SMK,62,B1,1,2,2,255,12,111,0.435294118
CHN,SMK,63,B1,1,1,0,210,14,90,0.428571429
CHN,SMK,64,A2,0,0,4,208,13,76,0.365384615
CHN,SMK,65,A2,0,1,1,202,11,80,0.396039604
CHN,SMK,66,A2,0,0,0,215,12,85,0.395348837
CHN,SMK,67,B1,1,0,0,210,13,81,0.385714286
CHN,SMK,68,B1,1,0,6,300,20,122,0.406666667
CHN,SMK,69,B1,1,0,0,211,11,75,0.355450237
CHN,SMK,70,B1,1,0,0,204,12,74,0.362745098
CHN,SMK,71,A2,0,1,5,250,12,96,0.384
CHN,SMK,72,A2,0,0,0,213,13,87,0.408450704
CHN,SMK,73,B1,1,0,0,212,26,96,0.452830189
CHN,SMK,74,B1,2,0,0,203,11,77,0.379310345
CHN,SMK,75,B1,2,0,2,207,15,94,0.45410628
CHN,SMK,76,B1,1,0,0,234,21,93,0.397435897
CHN,SMK,77,B1,1,0,0,213,15,99,0.464788732
CHN,SMK,78,B1,2,0,0,239,14,93,0.389121339
CHN,SMK,79,B1,1,0,7,296,15,110,0.371621622
CHN,SMK,80,B1,1,0,0,205,14,78,0.380487805
CHN,SMK,81,B1,1,0,0,226,14,91,0.402654867
CHN,SMK,82,B1,1,1,1,209,12,76,0.363636364
CHN,SMK,83,B1,1,0,0,203,15,79,0.389162562
CHN,SMK,84,B1,2,0,4,262,10,81,0.309160305
CHN,SMK,85,B1,2,0,0,231,23,88,0.380952381
CHN,SMK,86,B1,1,0,4,258,15,86,0.333333333
CHN,SMK,87,A2,0,0,0,204,12,81,0.397058824
CHN,SMK,88,B1,1,0,1,200,18,78,0.39
CHN,SMK,89,B1,2,0,9,298,12,119,0.399328859
CHN,SMK,90,B1,1,0,1,203,14,81,0.399014778
CHN,SMK,91,B1,1,0,0,201,14,85,0.422885572
CHN,SMK,92,A2,0,0,2,268,19,112,0.417910448
CHN,SMK,93,B1,1,1,1,200,13,79,0.395
CHN,SMK,94,B1,1,0,1,211,12,86,0.407582938
CHN,SMK,95,B1,1,0,9,279,31,127,0.455197133
CHN,SMK,96,B1,1,0,11,287,19,119,0.414634146
CHN,SMK,97,A2,0,0,1,231,12,105,0.454545455
CHN,SMK,98,B1,1,0,0,248,13,95,0.383064516
CHN,SMK,99,A2,0,0,3,211,17,94,0.44549763
CHN,SMK,100,B1,1,0,2,257,17,106,0.412451362
CHN,SMK,101,B1,1,1,6,240,18,97,0.404166667
CHN,SMK,102,B1,1,0,6,227,11,90,0.396475771
CHN,SMK,103,B1,1,0,0,241,20,101,0.419087137
CHN,SMK,104,B1,1,0,0,209,14,72,0.344497608
CHN,SMK,105,B1,1,0,0,201,12,85,0.422885572
CHN,SMK,106,B1,1,1,2,217,16,87,0.400921659
CHN,SMK,107,B1,1,0,0,202,10,88,0.435643564
CHN,SMK,108,B1,1,0,0,226,11,84,0.371681416
CHN,SMK,109,B1,1,0,0,211,19,89,0.421800948
CHN,SMK,110,B1,1,1,2,205,10,64,0.312195122
CHN,SMK,111,B1,1,0,0,200,11,81,0.405
CHN,SMK,112,B1,1,0,0,207,18,89,0.429951691
CHN,SMK,113,B1,1,1,1,221,14,102,0.461538462
CHN,SMK,114,B1,1,0,5,212,12,81,0.382075472
CHN,SMK,115,A2,0,0,1,206,12,77,0.373786408
CHN,SMK,116,A2,0,0,0,208,12,76,0.365384615
CHN,SMK,117,A2,0,1,0,200,13,76,0.38
CHN,SMK,118,B1,2,0,2,202,15,89,0.440594059
CHN,SMK,119,B1,1,0,0,214,12,76,0.355140187
CHN,SMK,120,B1,1,0,0,227,16,89,0.392070485
CHN,SMK,121,B1,1,1,0,240,14,90,0.375
CHN,SMK,122,B1,1,0,2,235,15,87,0.370212766
CHN,SMK,123,B1,1,0,0,209,12,74,0.354066986
CHN,SMK,124,B1,1,0,2,268,14,117,0.436567164
CHN,SMK,125,B1,1,0,1,226,11,80,0.353982301
CHN,SMK,126,B1,1,0,1,210,15,88,0.419047619
CHN,SMK,127,B1,1,0,0,225,20,92,0.408888889
CHN,SMK,128,B1,1,0,1,258,13,113,0.437984496
CHN,SMK,129,B1,1,1,1,234,13,97,0.414529915
CHN,SMK,130,B1,1,1,5,279,12,101,0.362007168
CHN,SMK,131,B1,1,0,0,210,16,89,0.423809524
CHN,SMK,132,B1,1,0,0,201,10,78,0.388059701
CHN,SMK,133,B1,1,0,2,176,10,74,0.420454545
CHN,SMK,134,A2,0,1,1,199,15,89,0.447236181
CHN,SMK,135,B1,1,1,2,216,14,84,0.388888889
CHN,SMK,136,A2,0,0,0,212,12,80,0.377358491
CHN,SMK,137,B1,2,1,0,231,10,88,0.380952381
CHN,SMK,138,B1,1,0,0,209,17,84,0.401913876
CHN,SMK,139,A2,0,1,3,214,14,103,0.481308411
CHN,SMK,140,A2,0,0,8,207,12,75,0.362318841
CHN,SMK,141,B1,2,0,1,229,15,94,0.410480349
CHN,SMK,142,B1,1,0,0,200,13,79,0.395
CHN,SMK,143,B1,1,1,3,216,16,88,0.407407407
CHN,SMK,144,B1,1,0,0,231,16,107,0.463203463
CHN,SMK,145,B1,1,0,1,212,11,85,0.400943396
CHN,SMK,146,A2,0,0,2,218,12,81,0.371559633
CHN,SMK,147,B1,1,1,0,201,10,73,0.36318408
CHN,SMK,148,B1,1,0,3,238,14,95,0.399159664
CHN,SMK,149,B1,1,0,0,250,15,105,0.42
CHN,SMK,150,B1,1,3,0,210,16,85,0.404761905
CHN,SMK,151,B1,2,0,3,203,16,90,0.443349754
CHN,SMK,152,B1,2,0,1,223,13,86,0.385650224
CHN,SMK,153,B1,1,0,0,190,10,71,0.373684211
CHN,SMK,154,B1,1,1,5,246,15,105,0.426829268
CHN,SMK,155,B1,1,1,0,280,14,130,0.464285714
CHN,SMK,156,B1,1,1,1,206,14,79,0.383495146
CHN,SMK,157,B1,1,0,0,201,11,74,0.368159204
CHN,SMK,158,B1,2,0,0,201,16,84,0.417910448
CHN,SMK,159,B1,1,1,0,224,14,97,0.433035714
CHN,SMK,160,B2,0,0,0,202,16,83,0.410891089
CHN,SMK,161,B1,1,0,0,221,11,84,0.380090498
CHN,SMK,162,B1,1,0,2,233,12,90,0.386266094
CHN,SMK,163,B2,0,1,4,234,12,76,0.324786325
CHN,SMK,164,B1,1,0,0,200,13,74,0.37
CHN,SMK,165,B1,1,0,0,208,10,80,0.384615385
CHN,SMK,166,B1,1,0,0,223,11,77,0.34529148
CHN,SMK,167,B1,1,0,0,202,13,78,0.386138614
CHN,SMK,168,B1,1,1,5,247,10,96,0.388663968
CHN,SMK,169,B1,2,2,2,218,14,94,0.431192661
CHN,SMK,170,B1,2,1,0,204,10,77,0.37745098
CHN,SMK,171,B1,1,0,0,228,16,103,0.451754386
CHN,SMK,172,B2,0,1,1,200,10,81,0.405
CHN,SMK,173,B1,1,0,0,219,11,86,0.392694064
CHN,SMK,174,B1,1,0,0,243,14,103,0.423868313
CHN,SMK,175,B1,1,0,0,202,15,86,0.425742574
CHN,SMK,176,B1,1,0,1,214,21,96,0.448598131
CHN,SMK,177,B1,2,0,3,257,13,92,0.357976654
CHN,SMK,178,B1,1,0,0,236,14,103,0.436440678
CHN,SMK,179,B1,1,1,0,227,14,92,0.405286344
CHN,SMK,180,B1,2,0,1,219,11,92,0.420091324
CHN,SMK,181,B1,1,2,7,222,22,92,0.414414414
CHN,SMK,182,B2,0,0,2,217,9,81,0.373271889
CHN,SMK,183,B1,2,0,0,216,11,83,0.384259259
CHN,SMK,184,A2,0,0,0,243,14,101,0.41563786
CHN,SMK,185,B1,1,2,9,246,12,88,0.357723577
CHN,SMK,186,B1,1,0,0,218,11,88,0.403669725
CHN,SMK,187,B1,1,2,6,214,12,76,0.355140187
CHN,SMK,188,A2,0,0,2,222,9,77,0.346846847
CHN,SMK,189,B1,1,0,0,231,11,86,0.372294372
CHN,SMK,190,B1,1,0,0,215,11,87,0.404651163
CHN,SMK,191,B1,1,0,0,216,12,89,0.412037037
CHN,SMK,192,B1,1,0,0,223,10,89,0.399103139
CHN,SMK,193,B1,1,1,0,216,14,78,0.361111111
CHN,SMK,194,B1,1,0,1,220,12,82,0.372727273
CHN,SMK,195,B1,1,0,0,203,18,86,0.42364532
CHN,SMK,196,B1,1,2,3,237,13,96,0.405063291
CHN,SMK,197,B1,1,2,2,220,12,84,0.381818182
CHN,SMK,198,A2,0,0,0,225,14,98,0.435555556
CHN,SMK,199,B1,1,0,3,244,10,80,0.327868852
CHN,SMK,200,B1,1,0,10,253,21,102,0.403162055
CHN,SMK,201,B1,1,0,1,196,12,76,0.387755102
CHN,SMK,202,A2,0,0,5,235,23,92,0.391489362
CHN,SMK,203,B1,1,1,6,241,15,101,0.419087137
CHN,SMK,204,B1,1,0,0,193,14,79,0.409326425
CHN,SMK,205,B1,1,0,8,285,20,117,0.410526316
CHN,SMK,206,B1,1,1,1,212,21,78,0.367924528
CHN,SMK,207,B1,1,0,0,301,20,120,0.398671096
CHN,SMK,208,B1,1,0,0,199,11,69,0.346733668
CHN,SMK,209,B1,1,3,0,208,13,86,0.413461538
CHN,SMK,210,A2,0,0,0,195,12,85,0.435897436
CHN,SMK,211,B1,1,0,0,207,17,83,0.400966184
CHN,SMK,212,B1,1,0,1,259,15,97,0.374517375
CHN,SMK,213,B1,1,0,7,231,17,98,0.424242424
CHN,SMK,214,B1,1,0,0,188,17,74,0.393617021
CHN,SMK,215,B1,1,0,1,220,20,91,0.413636364
CHN,SMK,216,A2,0,1,1,211,11,81,0.383886256
CHN,SMK,217,B1,2,0,0,218,14,88,0.403669725
CHN,SMK,218,B1,2,1,1,195,13,67,0.343589744
CHN,SMK,219,B1,1,4,1,226,9,78,0.345132743
CHN,SMK,220,B1,2,0,0,204,17,76,0.37254902
CHN,SMK,221,B1,2,1,2,238,12,88,0.369747899
CHN,SMK,222,B1,2,2,2,205,12,68,0.331707317
CHN,SMK,223,B1,1,1,0,213,10,71,0.333333333
CHN,SMK,224,B1,2,0,1,212,17,90,0.424528302
CHN,SMK,225,B1,1,0,8,229,13,87,0.379912664
CHN,SMK,226,B1,2,0,0,243,18,97,0.399176955
CHN,SMK,227,B1,1,0,2,212,13,82,0.386792453
CHN,SMK,228,B2,0,1,7,328,17,126,0.384146341
CHN,SMK,229,B1,1,1,1,256,18,109,0.42578125
CHN,SMK,230,B1,2,0,4,247,16,101,0.408906883
CHN,SMK,231,B1,1,0,0,208,14,95,0.456730769
CHN,SMK,232,B1,1,0,1,234,13,77,0.329059829
CHN,SMK,233,B1,1,2,3,230,16,86,0.373913043
CHN,SMK,234,B1,2,0,14,271,15,112,0.413284133
CHN,SMK,235,B1,1,0,0,254,13,99,0.38976378
CHN,SMK,236,B1,1,1,1,229,11,82,0.358078603
CHN,SMK,237,A2,0,0,0,226,226,98,0.433628319
CHN,SMK,238,B1,1,0,0,223,15,86,0.385650224
CHN,SMK,239,B1,1,1,5,215,12,85,0.395348837
CHN,SMK,240,B1,1,0,0,212,12,77,0.363207547
CHN,SMK,241,B1,2,1,0,216,14,92,0.425925926
CHN,SMK,242,B2,0,1,3,252,16,105,0.416666667
CHN,SMK,243,B1,1,0,1,201,13,81,0.402985075
CHN,SMK,244,B1,1,0,0,213,13,83,0.389671362
CHN,SMK,245,B1,1,0,0,217,14,82,0.377880184
CHN,SMK,246,B1,1,1,0,225,14,89,0.395555556
CHN,SMK,247,B1,2,0,1,205,14,86,0.419512195
CHN,SMK,248,B1,1,0,0,237,13,88,0.371308017
CHN,SMK,249,B1,1,0,0,210,11,79,0.376190476
CHN,SMK,250,B1,2,1,0,226,11,83,0.367256637
CHN,SMK,251,B1,1,0,0,275,21,121,0.44
CHN,SMK,252,B1,1,1,0,206,14,82,0.398058252
CHN,SMK,253,B1,1,0,1,214,15,85,0.397196262
CHN,SMK,254,B1,1,0,0,229,16,96,0.419213974
CHN,SMK,255,B1,1,0,0,221,13,80,0.36199095
CHN,SMK,256,B1,1,0,0,230,13,95,0.413043478
CHN,SMK,257,B1,2,2,5,268,19,109,0.406716418
CHN,SMK,258,B1,2,0,5,310,22,124,0.4
CHN,SMK,259,B1,2,0,0,224,14,91,0.40625
CHN,SMK,260,B1,1,1,6,254,19,100,0.393700787
CHN,SMK,261,B1,2,0,16,296,16,108,0.364864865
CHN,SMK,262,B1,1,1,2,192,19,78,0.40625
CHN,SMK,263,B1,2,0,3,259,12,100,0.386100386
CHN,SMK,264,B1,1,0,1,221,13,85,0.384615385
CHN,SMK,265,B1,1,0,4,198,11,71,0.358585859
CHN,SMK,266,B1,1,1,0,180,11,62,0.344444444
CHN,SMK,267,B1,2,2,0,232,15,103,0.443965517
CHN,SMK,268,B1,1,0,0,212,19,89,0.419811321
CHN,SMK,269,B1,1,0,4,315,12,109,0.346031746
CHN,SMK,270,B1,2,0,0,206,17,80,0.388349515
CHN,SMK,271,B1,1,0,1,213,11,69,0.323943662
CHN,SMK,272,B1,2,0,9,222,18,91,0.40990991
CHN,SMK,273,B1,2,0,4,261,15,99,0.379310345
CHN,SMK,274,B1,2,3,0,217,12,77,0.35483871
CHN,SMK,275,B2,0,0,3,237,19,88,0.371308017
CHN,SMK,276,B1,2,3,0,245,14,107,0.436734694
CHN,SMK,277,B2,0,0,0,218,19,94,0.431192661
CHN,SMK,278,B1,2,0,10,258,17,102,0.395348837
CHN,SMK,279,B1,1,1,11,306,19,126,0.411764706
CHN,SMK,280,B1,2,1,2,303,15,133,0.438943894
CHN,SMK,281,B1,1,4,2,205,15,91,0.443902439
CHN,SMK,282,A2,0,0,8,296,16,112,0.378378378
CHN,SMK,283,B1,2,0,0,186,14,71,0.38172043
CHN,SMK,284,B1,1,1,0,263,14,100,0.380228137
CHN,SMK,285,B1,1,1,6,212,15,86,0.405660377
CHN,SMK,286,B1,1,1,7,299,14,119,0.397993311
CHN,SMK,287,B1,2,1,0,192,14,58,0.302083333
CHN,SMK,288,B1,1,0,0,206,12,71,0.344660194
CHN,SMK,289,A2,0,0,0,225,13,81,0.36
CHN,SMK,290,B1,2,1,0,230,12,78,0.339130435
CHN,SMK,291,B1,1,0,2,258,23,110,0.426356589
CHN,SMK,292,B1,1,0,1,217,16,94,0.433179724
CHN,SMK,293,B1,2,1,6,267,13,101,0.378277154
CHN,SMK,294,B1,2,0,1,234,13,85,0.363247863
CHN,SMK,295,B1,2,2,8,211,13,80,0.379146919
CHN,SMK,296,B1,1,0,2,216,16,85,0.393518519
CHN,SMK,297,B1,2,0,2,234,11,89,0.38034188
CHN,SMK,298,B1,1,0,6,224,16,95,0.424107143
CHN,SMK,299,B1,1,0,1,222,11,86,0.387387387
CHN,SMK,300,B1,1,0,1,199,13,83,0.417085427
CHN,SMK,301,B1,1,1,0,189,13,64,0.338624339
CHN,SMK,302,B1,1,0,0,250,14,106,0.424
CHN,SMK,303,B1,2,0,0,205,10,74,0.36097561
CHN,SMK,304,B1,2,3,12,275,21,78,0.283636364
CHN,SMK,305,B1,1,0,0,237,14,87,0.367088608
CHN,SMK,306,B1,2,0,4,271,14,104,0.383763838
CHN,SMK,307,B1,1,0,0,209,17,80,0.38277512
CHN,SMK,308,B1,1,0,0,295,14,119,0.403389831
CHN,SMK,309,B1,2,0,16,305,16,119,0.390163934
CHN,SMK,310,A2,0,0,9,247,12,99,0.400809717
CHN,SMK,311,B1,2,0,0,232,12,90,0.387931034
CHN,SMK,312,B1,2,0,5,211,16,89,0.421800948
CHN,SMK,313,B1,1,0,4,221,12,90,0.407239819
CHN,SMK,314,B1,1,2,1,204,11,74,0.362745098
CHN,SMK,315,B1,1,0,3,249,14,101,0.40562249
CHN,SMK,316,B2,0,0,9,286,16,111,0.388111888
CHN,SMK,317,B1,2,0,1,216,13,85,0.393518519
CHN,SMK,318,B1,1,0,6,288,13,113,0.392361111
CHN,SMK,319,A2,0,1,1,203,18,82,0.403940887
CHN,SMK,320,B1,1,0,0,225,10,86,0.382222222
CHN,SMK,321,B1,2,0,5,256,12,94,0.3671875
CHN,SMK,322,B1,1,0,3,263,16,110,0.418250951
CHN,SMK,323,A2,0,3,1,218,11,85,0.389908257
CHN,SMK,324,B1,2,0,9,297,15,122,0.410774411
CHN,SMK,325,B1,2,0,7,261,12,99,0.379310345
CHN,SMK,326,B1,1,0,2,246,12,98,0.398373984
CHN,SMK,327,A2,0,1,0,215,13,87,0.404651163
CHN,SMK,328,B1,2,0,1,206,10,72,0.349514563
CHN,SMK,329,B2,0,0,0,201,12,66,0.328358209
CHN,SMK,330,B1,1,0,5,265,22,105,0.396226415
CHN,SMK,331,A2,0,0,4,216,19,90,0.416666667
CHN,SMK,332,B1,1,2,0,277,12,110,0.397111913
CHN,SMK,333,B1,1,0,0,214,12,82,0.38317757
CHN,SMK,334,B2,0,0,6,270,18,104,0.385185185
CHN,SMK,335,B1,1,0,2,216,10,81,0.375
CHN,SMK,336,B1,1,1,4,184,15,67,0.364130435
CHN,SMK,337,B1,1,2,2,253,14,100,0.395256917
CHN,SMK,338,B1,1,0,0,302,13,111,0.367549669
CHN,SMK,339,B1,1,0,7,245,11,84,0.342857143
CHN,SMK,340,B1,2,0,0,215,14,88,0.409302326
CHN,SMK,341,B1,1,0,4,201,11,66,0.328358209
CHN,SMK,342,B1,2,0,4,183,12,76,0.415300546
CHN,SMK,343,B1,1,0,0,201,18,85,0.422885572
CHN,SMK,344,B1,2,0,2,248,19,100,0.403225806
CHN,SMK,345,B1,2,1,5,257,18,106,0.412451362
CHN,SMK,346,B1,1,0,6,297,14,117,0.393939394
CHN,SMK,347,B1,2,3,0,220,12,74,0.336363636
CHN,SMK,348,B1,2,1,1,204,18,75,0.367647059
CHN,SMK,349,B1,2,0,10,316,13,124,0.392405063
CHN,SMK,350,B1,2,0,1,232,14,89,0.38362069
CHN,SMK,351,B1,1,0,0,222,13,86,0.387387387
CHN,SMK,352,B1,1,0,0,227,13,79,0.348017621
CHN,SMK,353,B2,0,0,2,225,15,85,0.377777778
CHN,SMK,354,B1,1,0,0,226,11,79,0.349557522
CHN,SMK,355,B1,2,0,1,203,16,87,0.428571429
CHN,SMK,356,B1,2,3,12,262,10,95,0.36259542
CHN,SMK,357,B1,2,1,0,233,12,95,0.407725322
CHN,SMK,358,B1,1,1,2,216,15,96,0.444444444
CHN,SMK,359,B1,1,0,1,203,10,80,0.39408867
CHN,SMK,360,B1,1,1,0,217,12,67,0.30875576
CHN,SMK,361,B1,1,2,0,230,15,96,0.417391304
CHN,SMK,362,B1,2,0,0,219,16,85,0.388127854
CHN,SMK,363,B1,2,0,4,253,15,98,0.387351779
CHN,SMK,364,B1,2,0,1,330,19,141,0.427272727
CHN,SMK,365,B1,1,0,0,201,13,66,0.328358209
CHN,SMK,366,B1,2,0,0,230,14,91,0.395652174
CHN,SMK,367,B1,1,0,0,232,9,89,0.38362069
CHN,SMK,368,B1,1,0,1,185,13,76,0.410810811
CHN,SMK,369,B1,2,0,0,230,15,81,0.352173913
CHN,SMK,370,B1,2,0,0,313,16,131,0.418530351
CHN,SMK,371,B1,2,0,0,195,10,63,0.323076923
CHN,SMK,372,B1,2,0,0,204,12,78,0.382352941
CHN,SMK,373,B1,1,0,0,229,12,83,0.362445415
CHN,SMK,374,B1,2,0,0,208,16,87,0.418269231
CHN,SMK,375,A2,0,0,1,238,14,100,0.420168067
CHN,SMK,376,B1,1,0,0,193,13,79,0.409326425
CHN,SMK,377,B1,2,0,0,228,16,87,0.381578947
CHN,SMK,378,B1,2,2,3,195,10,83,0.425641026
CHN,SMK,379,B1,2,1,11,262,18,109,0.416030534
CHN,SMK,380,B1,2,0,0,260,16,107,0.411538462
CHN,SMK,381,B1,1,0,0,231,15,101,0.437229437
CHN,SMK,382,B1,2,0,0,200,12,68,0.34
CHN,SMK,383,B1,1,0,0,181,22,74,0.408839779
CHN,SMK,384,B1,1,0,0,259,11,108,0.416988417
CHN,SMK,385,B1,2,5,21,321,26,123,0.38317757
CHN,SMK,386,A2,0,1,4,235,13,92,0.391489362
CHN,SMK,387,B1,1,0,0,225,15,81,0.36
CHN,SMK,388,B1,2,0,0,204,15,84,0.411764706
CHN,SMK,389,B1,1,0,3,244,17,98,0.401639344
CHN,SMK,390,B1,2,1,0,233,10,90,0.386266094
CHN,SMK,391,A2,0,1,8,201,12,83,0.412935323
CHN,SMK,392,B1,2,0,0,214,17,93,0.434579439
CHN,SMK,393,B1,1,0,4,206,14,90,0.436893204
CHN,SMK,394,B1,2,1,5,266,15,99,0.372180451
CHN,SMK,395,B1,1,0,8,322,26,142,0.440993789
CHN,SMK,396,B1,1,2,9,220,15,84,0.381818182
CHN,SMK,397,B1,1,0,9,324,16,116,0.358024691
CHN,SMK,398,B1,2,1,1,217,15,81,0.373271889
CHN,SMK,399,B1,1,0,1,225,10,78,0.346666667
CHN,SMK,400,B1,1,1,0,229,13,92,0.401746725
ENS,PTJ,1,XX,0,0,1,267,24,116,0.434456929
ENS,PTJ,2,XX,0,0,1,232,16,94,0.405172414
ENS,PTJ,3,XX,0,0,0,245,30,120,0.489795918
ENS,PTJ,4,XX,0,1,0,228,22,113,0.495614035
ENS,PTJ,5,XX,0,0,1,277,30,140,0.505415162
ENS,PTJ,6,XX,0,0,0,205,20,86,0.419512195
ENS,PTJ,7,XX,0,0,0,209,23,89,0.425837321
ENS,PTJ,8,XX,0,0,1,215,26,105,0.488372093
ENS,PTJ,9,XX,0,0,0,223,27,100,0.448430493
ENS,PTJ,10,XX,0,0,2,217,27,96,0.442396313
ENS,PTJ,11,XX,0,1,0,208,26,90,0.432692308
ENS,PTJ,12,XX,0,0,0,205,29,97,0.473170732
ENS,PTJ,13,XX,0,0,0,207,23,91,0.439613527
ENS,PTJ,14,XX,0,0,0,206,22,88,0.427184466
ENS,PTJ,15,XX,0,1,0,203,22,88,0.433497537
ENS,PTJ,16,XX,0,0,0,211,23,98,0.464454976
ENS,PTJ,17,XX,0,0,0,211,26,99,0.469194313
ENS,PTJ,18,XX,0,0,0,227,22,98,0.431718062
ENS,PTJ,19,XX,0,0,0,210,17,80,0.380952381
ENS,PTJ,20,XX,0,0,0,210,23,91,0.433333333
ENS,PTJ,21,XX,0,0,1,213,30,98,0.460093897
ENS,PTJ,22,XX,0,0,0,209,23,99,0.473684211
ENS,PTJ,23,XX,0,0,0,217,27,97,0.447004608
ENS,PTJ,24,XX,0,0,1,201,28,92,0.457711443
ENS,PTJ,25,XX,0,0,3,212,19,83,0.391509434
ENS,PTJ,26,XX,0,0,0,214,26,98,0.457943925
ENS,PTJ,27,XX,0,1,0,240,21,108,0.45
ENS,PTJ,28,XX,0,0,0,213,30,95,0.44600939
ENS,PTJ,29,XX,0,0,0,211,42,97,0.45971564
ENS,PTJ,30,XX,0,0,0,218,31,100,0.458715596
ENS,PTJ,31,XX,0,0,0,210,30,95,0.452380952
ENS,PTJ,32,XX,0,0,0,223,24,101,0.452914798
ENS,PTJ,33,XX,0,0,0,234,23,106,0.452991453
ENS,PTJ,34,XX,0,0,0,209,29,97,0.464114833
ENS,PTJ,35,XX,0,0,0,221,24,100,0.452488688
ENS,PTJ,36,XX,0,0,0,208,29,93,0.447115385
ENS,PTJ,37,XX,0,0,1,203,18,94,0.463054187
ENS,PTJ,38,XX,0,0,0,216,27,101,0.467592593
ENS,PTJ,39,XX,0,0,0,216,24,92,0.425925926
ENS,PTJ,40,XX,0,0,3,216,21,90,0.416666667
ENS,PTJ,41,XX,0,0,0,229,16,106,0.462882096
ENS,PTJ,42,XX,0,0,0,225,16,100,0.444444444
ENS,PTJ,43,XX,0,0,0,205,20,91,0.443902439
ENS,PTJ,44,XX,0,0,3,200,25,91,0.455
ENS,PTJ,45,XX,0,0,0,209,20,89,0.425837321
ENS,PTJ,46,XX,0,0,2,205,22,86,0.419512195
ENS,PTJ,47,XX,0,0,0,211,30,93,0.440758294
ENS,PTJ,48,XX,0,0,0,223,20,99,0.443946188
ENS,PTJ,49,XX,0,1,0,216,24,100,0.462962963
ENS,PTJ,50,XX,0,0,0,212,26,104,0.490566038
ENS,PTJ,51,XX,0,0,0,211,30,102,0.483412322
ENS,PTJ,52,XX,0,0,0,220,31,103,0.468181818
ENS,PTJ,53,XX,0,0,0,206,17,87,0.422330097
ENS,PTJ,54,XX,0,0,0,218,21,93,0.426605505
ENS,PTJ,55,XX,0,0,3,214,19,91,0.425233645
ENS,PTJ,56,XX,0,0,0,214,23,95,0.443925234
ENS,PTJ,57,XX,0,0,1,199,28,92,0.462311558
ENS,PTJ,58,XX,0,0,1,200,20,87,0.435
ENS,PTJ,59,XX,0,0,0,210,21,98,0.466666667
ENS,PTJ,60,XX,0,0,3,205,25,85,0.414634146
ENS,PTJ,61,XX,0,0,0,224,28,99,0.441964286
ENS,PTJ,62,XX,0,0,0,251,31,123,0.490039841
ENS,PTJ,63,XX,0,0,3,231,33,111,0.480519481
ENS,PTJ,64,XX,0,0,0,202,28,92,0.455445545
ENS,PTJ,65,XX,0,0,0,210,26,94,0.447619048
ENS,PTJ,66,XX,0,0,0,213,26,92,0.431924883
ENS,PTJ,67,XX,0,0,0,232,23,100,0.431034483
ENS,PTJ,68,XX,0,0,0,209,23,92,0.440191388
ENS,PTJ,69,XX,0,0,0,216,27,99,0.458333333
ENS,PTJ,70,XX,0,0,0,203,25,87,0.428571429
ENS,PTJ,71,XX,0,1,0,215,26,91,0.423255814
ENS,PTJ,72,XX,0,0,1,197,24,93,0.472081218
ENS,PTJ,73,XX,0,0,0,221,36,104,0.470588235
ENS,PTJ,74,XX,0,0,0,218,31,97,0.444954128
ENS,PTJ,75,XX,0,0,0,200,33,97,0.485
ENS,PTJ,76,XX,0,0,0,201,28,95,0.472636816
ENS,PTJ,77,XX,0,0,0,215,30,93,0.43255814
ENS,PTJ,78,XX,0,0,6,204,25,89,0.43627451
ENS,PTJ,79,XX,0,0,0,210,17,79,0.376190476
ENS,PTJ,80,XX,0,0,3,239,18,90,0.376569038
ENS,PTJ,81,XX,0,0,2,269,22,110,0.408921933
ENS,PTJ,82,XX,0,1,0,220,24,95,0.431818182
ENS,PTJ,83,XX,0,0,7,298,21,120,0.402684564
ENS,PTJ,84,XX,0,0,6,203,16,61,0.300492611
